i_ano_compt;i_mes_compt;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2023;1;Média complexidade;0010456 - HBDF;0405010036 - DACRIOCISTORRINOSTOMIA;2;55768
2023;1;Média complexidade;0010456 - HBDF;0405010079 - EXERESE DE CALAZIO E OUTRAS PEQUENAS LESOES DA PALPEBRA E SUPERCILIOS ;1;55769
2023;1;Média complexidade;0010456 - HBDF;0405010176 - SUTURA DE PALPEBRAS ;1;55770
2023;1;Média complexidade;0010456 - HBDF;0405030096 - SUTURA DE ESCLERA ;7;55771
2023;1;Média complexidade;0010456 - HBDF;0405040075 - EVISCERACAO DE GLOBO OCULAR ;7;55772
2023;1;Média complexidade;0010456 - HBDF;0405050135 - IMPLANTE DE PROTESE ANTI-GLAUCOMATOSA ;2;55773
2023;1;Média complexidade;0010456 - HBDF;0405050399 - TRATAMENTO CIRÚRGICO DE DEISCÊNCIA DE SUTURA DE CÓRNEA;2;55774
2023;1;Média complexidade;0010456 - HBDF;0406010641 - IMPLANTE DE MARCAPASSO DE CÂMARA DUPLA EPIMIOCÁRDICO;1;55775
2023;1;Média complexidade;0010456 - HBDF;0406010684 - IMPLANTE DE MARCAPASSO TEMPORÁRIO TRANSVENOSO ;2;55776
2023;1;Média complexidade;0010456 - HBDF;0406020086 - CONFECÇÃO DE FÍSTULA ARTERIOVENOSA P/ ACESSO;3;55777
2023;1;Média complexidade;0010456 - HBDF;0406020124 - EMBOLECTOMIA ARTERIAL ;6;55778
2023;1;Média complexidade;0010456 - HBDF;0406020302 - PLASTIA ARTERIAL COM REMENDO (QUALQUER TÉCNICA) ;1;55779
2023;1;Média complexidade;0010456 - HBDF;0406020434 - REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA DE OUTRAS ARTERIAS DISTAIS ;0;55780
2023;1;Média complexidade;0010456 - HBDF;0406020493 - TRATAMENTO CIRURGICO DE LESOES VASCULARES TRAUMATICAS DA REGIAO CERVICAL;2;55781
2023;1;Média complexidade;0010456 - HBDF;0406020531 - TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DE MEMBRO SUPERIOR UNILATERAL ;1;55782
2023;1;Média complexidade;0010456 - HBDF;0406020540 - TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DO ABDÔMEN;4;55783
2023;1;Média complexidade;0010456 - HBDF;0406020590 - TROMBECTOMIA DO SISTEMA VENOSO;2;55784
2023;1;Média complexidade;0010456 - HBDF;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL ;1;55785
2023;1;Média complexidade;0010456 - HBDF;0406040060 - ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO) ;0;55786
2023;1;Média complexidade;0010456 - HBDF;0407010092 - ESOFAGORRAFIA CERVICAL;2;55787
2023;1;Média complexidade;0010456 - HBDF;0407010114 - ESOFAGOSTOMIA ;1;55788
2023;1;Média complexidade;0010456 - HBDF;0407010165 - GASTROENTEROANASTOMOSE;2;55789
2023;1;Média complexidade;0010456 - HBDF;0407010190 - GASTRORRAFIA;2;55790
2023;1;Média complexidade;0010456 - HBDF;0407010203 - GASTRORRAFIA VIDEOLAPAROSCOPICA ;2;55791
2023;1;Média complexidade;0010456 - HBDF;0407010211 - GASTROSTOMIA;3;55792
2023;1;Média complexidade;0010456 - HBDF;0407010220 - GASTROSTOMIA VIDEOLAPAROSCOPICA ;1;55793
2023;1;Média complexidade;0010456 - HBDF;0407010246 - RETIRADA DE CORPO ESTRANHO DO TUBO DIGESTIVO POR ENDOSCOPIA ;0;55794
2023;1;Média complexidade;0010456 - HBDF;0407010262 - TAMPONAMENTO DE LESOES HEMORRAGICAS DO APARELHO DIGESTIVO ;1;55795
2023;1;Média complexidade;0010456 - HBDF;0407010297 - TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO ;1;55796
2023;1;Média complexidade;0010456 - HBDF;0407010335 - TRATAMETO CIRURGICO DE MEGAESOFAGO SEM RESSECCAO / CONSERVADOR;2;55797
2023;1;Média complexidade;0010456 - HBDF;0407020039 - APENDICECTOMIA;1;55798
2023;1;Média complexidade;0010456 - HBDF;0407020047 - APENDICECTOMIA VIDEOLAPAROSCOPICA ;6;55799
2023;1;Média complexidade;0010456 - HBDF;0407020063 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) ;1;55800
2023;1;Média complexidade;0010456 - HBDF;0407020098 - COLORRAFIA POR VIA ABDOMINAL;1;55801
2023;1;Média complexidade;0010456 - HBDF;0407020101 - COLOSTOMIA;2;55802
2023;1;Média complexidade;0010456 - HBDF;0407020136 - DRENAGEM DE ABSCESSO ANU-RETAL;1;55803
2023;1;Média complexidade;0010456 - HBDF;0407020179 - ENTERECTOMIA;2;55804
2023;1;Média complexidade;0010456 - HBDF;0407020187 - ENTEROANASTOMOSE (QUALQUER SEGMENTO);5;55805
2023;1;Média complexidade;0010456 - HBDF;0407020209 - ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO) ;5;55806
2023;1;Média complexidade;0010456 - HBDF;0407020225 - EXCISAO DE LESAO / TUMOR ANU-RETAL;1;55807
2023;1;Média complexidade;0010456 - HBDF;0407020241 - FECHAMENTO DE ENTEROSTOMIA (QUALQUER SEGMENTO);2;55808
2023;1;Média complexidade;0010456 - HBDF;0407020276 - FISTULECTOMIA / FISTULOTOMIA ANAL ;1;55809
2023;1;Média complexidade;0010456 - HBDF;0407020284 - HEMORROIDECTOMIA;1;55810
2023;1;Média complexidade;0010456 - HBDF;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;4;55811
2023;1;Média complexidade;0010456 - HBDF;0407020322 - PLASTICA ANAL EXTERNA / ESFINCTEROPLASTIA ANAL;1;55812
2023;1;Média complexidade;0010456 - HBDF;0407030018 - ANASTOMOSE BILEO-DIGESTIVA;1;55813
2023;1;Média complexidade;0010456 - HBDF;0407030026 - COLECISTECTOMIA ;2;55814
2023;1;Média complexidade;0010456 - HBDF;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;6;55815
2023;1;Média complexidade;0010456 - HBDF;0407030158 - HEPATORRAFIA COMPLEXA C/ LESAO DE ESTRUTURAS VASCULARES BILIARES;1;55816
2023;1;Média complexidade;0010456 - HBDF;0407030220 - PANCREATOTOMIA P/ DRENAGEM;1;55817
2023;1;Média complexidade;0010456 - HBDF;0407040013 - DRENAGEM DE ABSCESSO PELVICO;1;55818
2023;1;Média complexidade;0010456 - HBDF;0407040080 - HERNIOPLASTIA INCISIONAL;2;55819
2023;1;Média complexidade;0010456 - HBDF;0407040099 - HERNIOPLASTIA INGUINAL (BILATERAL);1;55820
2023;1;Média complexidade;0010456 - HBDF;0407040102 - HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;55821
2023;1;Média complexidade;0010456 - HBDF;0407040129 - HERNIOPLASTIA UMBILICAL ;1;55822
2023;1;Média complexidade;0010456 - HBDF;0407040145 - HERNIORRAFIA S/ RESSECCAO INTESTINAL (HERNIA ESTRANGULADA ) ;1;55823
2023;1;Média complexidade;0010456 - HBDF;0407040161 - LAPAROTOMIA EXPLORADORA ;3;55824
2023;1;Média complexidade;0010456 - HBDF;0407040188 - LIBERACAO DE ADERENCIAS INTESTINAIS ;3;55825
2023;1;Média complexidade;0010456 - HBDF;0407040196 - PARACENTESE ABDOMINAL ;27;55826
2023;1;Média complexidade;0010456 - HBDF;0407040250 - TRATAMENTO CIRURGICO DE PERITONITE;1;55827
2023;1;Média complexidade;0010456 - HBDF;0408010150 - TRATAMENTO CIRÚRGICO DE FRATURA DA CLAVÍCULA;1;55828
2023;1;Média complexidade;0010456 - HBDF;0408010185 - TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ACROMIO-CLAVICULAR;1;55829
2023;1;Média complexidade;0010456 - HBDF;0408010193 - TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ESCAPULO-UMERAL AGUDA ;1;55830
2023;1;Média complexidade;0010456 - HBDF;0408020148 - RECONSTRUÇÃO DE POLIA TENDINOSA DOS DEDOS DA MÃO;1;55831
2023;1;Média complexidade;0010456 - HBDF;0408020300 - TENOSINOVECTOMIA EM MEMBRO SUPERIOR ;1;55832
2023;1;Média complexidade;0010456 - HBDF;0408020334 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DA EXTREMIDADE PROXIMAL DO UMERO;3;55833
2023;1;Média complexidade;0010456 - HBDF;0408020342 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DAS FALANGES DA MÃO (COM FIXAÇÃO) ;5;55834
2023;1;Média complexidade;0010456 - HBDF;0408020377 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DOS METACARPIANOS ;1;55835
2023;1;Média complexidade;0010456 - HBDF;0408020385 - TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA SUPRACONDILIANA DO ÚMERO;3;55836
2023;1;Média complexidade;0010456 - HBDF;0408020393 - TRATAMENTO CIRÚGICO DE FRATURA DA DIÁFISE DO ÚMERO;3;55837
2023;1;Média complexidade;0010456 - HBDF;0408020407 - TRATAMENTO CIRÚRGICO DE FRATURA DA EXTREMIDADE / METÁFISE DISTAL DOS OSSOS DO ANTEBRAÇO ;14;55838
2023;1;Média complexidade;0010456 - HBDF;0408020423 - TRATAMENTO CIRÚRGICO DE FRATURA DIAFISARIA DE AMBOS OS OSSOS DO ANTEBRAÇO (C/ SINTESE);4;55839
2023;1;Média complexidade;0010456 - HBDF;0408020431 - TRATAMENTO CIRÚRGICO DE FRATURA DIAFISARIA ÚNICA DO RÁDIO / DA ULNA ;11;55840
2023;1;Média complexidade;0010456 - HBDF;0408020539 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METACARPO-FALANGIANA;3;55841
2023;1;Média complexidade;0010456 - HBDF;0408020547 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO OU FRATURA-LUXAÇÃO DO COTOVELO;1;55842
2023;1;Média complexidade;0010456 - HBDF;0408020571 - TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO ÚMERO ;1;55843
2023;1;Média complexidade;0010456 - HBDF;0408020598 - TRATAMENTO CIRÚRGICO DE PSEUDARTROSE NA REGIÃO METAFISE-EPIFISÁRIA DISTAL DO RÁDIO E ULNA ;2;55844
2023;1;Média complexidade;0010456 - HBDF;0408040084 - ARTROPLASTIA TOTAL PRIMÁRIA DO QUADRIL CIMENTADA;1;55845
2023;1;Média complexidade;0010456 - HBDF;0408040335 - TRATAMENTO CIRURGICO DE LUXACAO COXO-FEMORAL TRAUMATICA / POS-ARTROPLASTIA;1;55846
2023;1;Média complexidade;0010456 - HBDF;0408050012 - AMPUTACAO / DESARTICULACAO DE MEMBROS INFERIORES;26;55847
2023;1;Média complexidade;0010456 - HBDF;0408050020 - AMPUTACAO / DESARTICULACAO DE PE E TARSO;5;55848
2023;1;Média complexidade;0010456 - HBDF;0408050039 - ARTRODESE DE MEDIAS / GRANDES ARTICULACOES DE MEMBRO INFERIOR ;2;55849
2023;1;Média complexidade;0010456 - HBDF;0408050080 - FASCIOTOMIA DE MEMBROS INFERIORES ;1;55850
2023;1;Média complexidade;0010456 - HBDF;0408050225 - REDUCAO INCRUENTA DE FRATURA DIAFISARIA / LESAO FISARIA DISTAL DA TIBIA C/ OU S/ FRATURA DA FIBULA;1;55851
2023;1;Média complexidade;0010456 - HBDF;0408050330 - REVISAO CIRURGICA DE COTO DE AMPUTACAO EM MEMBRO INFERIOR (EXCETO DEDOS DO PE);2;55852
2023;1;Média complexidade;0010456 - HBDF;0408050373 - TENOSINOVECTOMIA EM MEMBRO INFERIOR ;1;55853
2023;1;Média complexidade;0010456 - HBDF;0408050462 - TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS METATARSIANOS ;3;55854
2023;1;Média complexidade;0010456 - HBDF;0408050489 - TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA PROXIMAL (COLO) DO FEMUR (SINTESE);1;55855
2023;1;Média complexidade;0010456 - HBDF;0408050497 - TRATAMENTO CIRÚRGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXAÇÃO DO TORNOZELO;7;55856
2023;1;Média complexidade;0010456 - HBDF;0408050500 - TRATAMENTO CIRÚRGICO DE FRATURA DA DIÁFISE DA TÍBIA ;8;55857
2023;1;Média complexidade;0010456 - HBDF;0408050519 - TRATAMENTO CIRÚRGICO DE FRATURA DA DIÁFISE DO FÊMUR ;6;55858
2023;1;Média complexidade;0010456 - HBDF;0408050527 - TRATAMENTO CIRÚRGICO DE FRATURA DA PATELA POR FIXAÇÃO INTERNA ;3;55859
2023;1;Média complexidade;0010456 - HBDF;0408050535 - TRATAMENTO CIRÚRGICO DE FRATURA DO CALCÂNEO ;2;55860
2023;1;Média complexidade;0010456 - HBDF;0408050543 - TRATAMENTO CIRÚRGICO DE FRATURA DO PILÃO TIBIAL ;2;55861
2023;1;Média complexidade;0010456 - HBDF;0408050551 - TRATAMENTO CIRÚRGICO DE FRATURA DO PLANALTO TIBIAL;6;55862
2023;1;Média complexidade;0010456 - HBDF;0408050578 - TRATAMENTO CIRÚRGICO DE FRATURA DO TORNOZELO UNIMALEOLAR;5;55863
2023;1;Média complexidade;0010456 - HBDF;0408050594 - TRATAMENTO CIRÚRGICO DE FRATURA LESÃO FISÁRIA AO NÍVEL DO JOELHO;1;55864
2023;1;Média complexidade;0010456 - HBDF;0408050608 - TRATAMENTO CIRÚRGICO DE FRATURA LESÃO FISÁRIA DISTAL DE TÍBIA ;2;55865
2023;1;Média complexidade;0010456 - HBDF;0408050616 - TRATAMENTO CIRÚRGICO DE FRATURA SUBTROCANTERIANA;4;55866
2023;1;Média complexidade;0010456 - HBDF;0408050624 - TRATAMENTO CIRÚRGICO DE FRATURA SUPRACONDILEANA DO FÊMUR (METÁFISE DISTAL);1;55867
2023;1;Média complexidade;0010456 - HBDF;0408050632 - TRATAMENTO CIRÚRGICO DE FRATURA TRANSTROCANTERIANA;7;55868
2023;1;Média complexidade;0010456 - HBDF;0408050691 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METATARSO-FALANGIANA / INTER-FALANGIANA ;2;55869
2023;1;Média complexidade;0010456 - HBDF;0408050705 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO SUBTALAR E INTRA-TARSICA;1;55870
2023;1;Média complexidade;0010456 - HBDF;0408060042 - AMPUTAÇÃO / DESARTICULAÇÃO DE DEDO;13;55871
2023;1;Média complexidade;0010456 - HBDF;0408060140 - FASCIECTOMIA;1;55872
2023;1;Média complexidade;0010456 - HBDF;0408060352 - RETIRADA DE FIO OU PINO INTRA-ÓSSEO ;2;55873
2023;1;Média complexidade;0010456 - HBDF;0408060360 - RETIRADA DE FIXADOR EXTERNO ;0;55874
2023;1;Média complexidade;0010456 - HBDF;0408060379 - RETIRADA DE PLACA E/OU PARAFUSOS;1;55875
2023;1;Média complexidade;0010456 - HBDF;0408060425 - REVISÃO CIRÚRGICA DE COTO DE AMPUTAÇÃO DOS DEDOS;2;55876
2023;1;Média complexidade;0010456 - HBDF;0408060450 - TENOMIORRAFIA ;5;55877
2023;1;Média complexidade;0010456 - HBDF;0408060484 - TENORRAFIA ÚNICA EM TÚNEL OSTEO-FIBROSO ;6;55878
2023;1;Média complexidade;0010456 - HBDF;0408060557 - TRATAMENTO CIRÚRGICO DE ARTRITE INFECCIOSA (GRANDES E MÉDIAS ARTICULAÇÕES);2;55879
2023;1;Média complexidade;0010456 - HBDF;0408060620 - TRATAMENTO CIRÚRGICO DE INFECÇÃO PÓS-ARTROPLASTIA (GRANDES ARTICULAÇÕES);0;55880
2023;1;Média complexidade;0010456 - HBDF;0408060638 - TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METATARSO INTER-FALANGEANA;1;55881
2023;1;Média complexidade;0010456 - HBDF;0409010065 - CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA;1;55882
2023;1;Média complexidade;0010456 - HBDF;0409010090 - CISTOSTOMIA ;3;55883
2023;1;Média complexidade;0010456 - HBDF;0409010197 - LOMBOTOMIA;1;55884
2023;1;Média complexidade;0010456 - HBDF;0409010200 - NEFRECTOMIA PARCIAL ;1;55885
2023;1;Média complexidade;0010456 - HBDF;0409010219 - NEFRECTOMIA TOTAL ;5;55886
2023;1;Média complexidade;0010456 - HBDF;0409010235 - NEFROLITOTOMIA PERCUTANEA ;2;55887
2023;1;Média complexidade;0010456 - HBDF;0409010286 - NEFROSTOMIA C/ OU S/ DRENAGEM ;1;55888
2023;1;Média complexidade;0010456 - HBDF;0409010383 - RESSECCAO ENDOSCOPICA DE LESAO VESICAL;3;55889
2023;1;Média complexidade;0010456 - HBDF;0409010561 - URETEROLITOTOMIA;2;55890
2023;1;Média complexidade;0010456 - HBDF;0409010570 - URETEROPLASTIA;1;55891
2023;1;Média complexidade;0010456 - HBDF;0409010596 - URETEROLITOTRIPSIA TRANSURETEROSCÓPICA;20;55892
2023;1;Média complexidade;0010456 - HBDF;0409020052 - LIGADURA / SECCAO DE VASOS ABERRANTES ;1;55893
2023;1;Média complexidade;0010456 - HBDF;0409020133 - URETROPLASTIA AUTOGENA;1;55894
2023;1;Média complexidade;0010456 - HBDF;0409020168 - URETROSTOMIA PERINEAL / CUTANEA / EXTERNA ;1;55895
2023;1;Média complexidade;0010456 - HBDF;0409020176 - URETROTOMIA INTERNA ;1;55896
2023;1;Média complexidade;0010456 - HBDF;0409030023 - PROSTATECTOMIA SUPRAPÚBICA;1;55897
2023;1;Média complexidade;0010456 - HBDF;0409030040 - RESSECCAO ENDOSCOPICA DE PROSTATA ;2;55898
2023;1;Média complexidade;0010456 - HBDF;0409040010 - DRENAGEM DE ABSCESSO DA BOLSA ESCROTAL;1;55899
2023;1;Média complexidade;0010456 - HBDF;0409040096 - EXPLORACAO CIRURGICA DA BOLSA ESCROTAL;1;55900
2023;1;Média complexidade;0010456 - HBDF;0409040126 - ORQUIDOPEXIA BILATERAL;11;55901
2023;1;Média complexidade;0010456 - HBDF;0409040134 - ORQUIDOPEXIA UNILATERAL ;5;55902
2023;1;Média complexidade;0010456 - HBDF;0409040142 - ORQUIECTOMIA SUBCAPSULAR BILATERAL;3;55903
2023;1;Média complexidade;0010456 - HBDF;0409040169 - ORQUIECTOMIA UNILATERAL ;9;55904
2023;1;Média complexidade;0010456 - HBDF;0409040193 - RESSECCAO PARCIAL DA BOLSA ESCROTAL ;1;55905
2023;1;Média complexidade;0010456 - HBDF;0409040223 - TRATAMENTO CIRURGICO DE TORCAO DO TESTICULO / DO CORDAO ESPERMATICO ;1;55906
2023;1;Média complexidade;0010456 - HBDF;0409050083 - POSTECTOMIA ;1;55907
2023;1;Média complexidade;0010456 - HBDF;0409050091 - REIMPLANTE DE PENIS ;1;55908
2023;1;Média complexidade;0010456 - HBDF;0409050113 - TRATAMENTO CIRURGICO DE PRIAPRISMO;1;55909
2023;1;Média complexidade;0010456 - HBDF;0410010120 - SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR ;1;55910
2023;1;Média complexidade;0010456 - HBDF;0412010127 - TRAQUEOSTOMIA COM COLOCAÇÃO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA;14;55911
2023;1;Média complexidade;0010456 - HBDF;0412030012 - DESCORTICAÇÃO PULMONAR;4;55912
2023;1;Média complexidade;0010456 - HBDF;0412030098 - PLEUROSTOMIA;2;55913
2023;1;Média complexidade;0010456 - HBDF;0412030110 - PLEURODESE;1;55914
2023;1;Média complexidade;0010456 - HBDF;0412030128 - RETIRADA DE DRENO TUBULAR TORACICO;4;55915
2023;1;Média complexidade;0010456 - HBDF;0412040166 - TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA ;24;55916
2023;1;Média complexidade;0010456 - HBDF;0412040174 - TORACOTOMIA EXPLORADORA ;1;55917
2023;1;Média complexidade;0010456 - HBDF;0412040190 - TRATAMENTO CIRURGICO DE FRATURA, NECROSE OU INFECÇÃO DO ESTERNO ;4;55918
2023;1;Média complexidade;0010456 - HBDF;0412050013 - BULECTOMIA UNI OU BILATERAL ;2;55919
2023;1;Média complexidade;0010456 - HBDF;0412050080 - PNEUMORRAFIA;1;55920
2023;1;Média complexidade;0010456 - HBDF;0412050170 - TORACOCENTESE/DRENAGEM DE PLEURA;9;55921
2023;1;Média complexidade;0010456 - HBDF;0414020138 - EXODONTIA DE DENTE PERMANENTE ;6;55922
2023;1;Média complexidade;0010456 - HBDF;0415040027 - DEBRIDAMENTO DE FASCEITE NECROTIZANTE ;5;55923
2023;1;Média complexidade;0010456 - HBDF;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;22;55924
2023;1;Média complexidade;0010456 - HBDF;0418010056 - IMPLANTE DE CATETER DUPLO LUMEN NA IRA (INCLUI CATETER) ;6;55925
2023;1;Alta complexidade;0010464 - HRAN;0407010386 - CIRURGIA BARIÁTRICA POR VIDEOLAPAROSCOPIA ;2;55926
2023;1;Alta complexidade;0010464 - HRAN;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;0;55927
2023;1;Alta complexidade;0010464 - HRAN;0412010100 - TRAQUEOPLASTIA E/OU LARINGOTRAQUEOPLASTIA ;1;55928
2023;1;Alta complexidade;0010464 - HRAN;0413010066 - TRATAMENTO DE GRANDE QUEIMADO ;4;55929
2023;1;Alta complexidade;0010464 - HRAN;0413040046 - DERMOLIPECTOMIA ABDOMINAL NAO ESTETICA (PLASTICA ABDOMINAL) ;1;55930
2023;1;Alta complexidade;0010464 - HRAN;0413040070 - DERMOLIPECTOMIA CRURAL POS-CIRURGIA BARIÁTRICA;1;55931
2023;1;Alta complexidade;0010464 - HRAN;0413040216 - TRATAMENTO CIRÚRGICO DE RETRAÇÃO CICATRICIAL EM UM ESTÁGIO;1;55932
2023;1;Alta complexidade;0010464 - HRAN;0416010121 - PROSTATECTOMIA EM ONCOLOGIA ;1;55933
2023;1;Alta complexidade;0010464 - HRAN;0416050026 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) EM ONCOLOGIA;1;55934
2023;1;Alta complexidade;0010464 - HRAN;0416060129 - LAPAROTOMIA PARA AVALIAÇÃO DE TUMOR DE OVARIO EM ONCOLOGIA;1;55935
2023;1;Média complexidade;0010464 - HRAN;0201010372 - BIOPSIA DE PELE E PARTES MOLES;13;55936
2023;1;Média complexidade;0010464 - HRAN;0201010569 - BIOPSIA/EXERESE DE NÓDULO DE MAMA ;2;55937
2023;1;Média complexidade;0010464 - HRAN;0201010631 - PUNÇÃO LOMBAR ;1;55938
2023;1;Média complexidade;0010464 - HRAN;0404010520 - SEPTOPLASTIA REPARADORA NÂO ESTÉTICA;1;55939
2023;1;Média complexidade;0010464 - HRAN;0404030076 - LABIOPLASTIA UNILATERAL EM DOIS TEMPOS;2;55940
2023;1;Média complexidade;0010464 - HRAN;0405040202 - TRATAMENTO DE PTOSE PALPEBRAL ;1;55941
2023;1;Média complexidade;0010464 - HRAN;0405050321 - TRABECULECTOMIA ;2;55942
2023;1;Média complexidade;0010464 - HRAN;0407010270 - TRATAMENTO CIRURGICO DE ACALASIA (CARDIOMIOPLASTIA) ;1;55943
2023;1;Média complexidade;0010464 - HRAN;0407020039 - APENDICECTOMIA;27;55944
2023;1;Média complexidade;0010464 - HRAN;0407020047 - APENDICECTOMIA VIDEOLAPAROSCOPICA ;4;55945
2023;1;Média complexidade;0010464 - HRAN;0407020063 - COLECTOMIA PARCIAL (HEMICOLECTOMIA) ;1;55946
2023;1;Média complexidade;0010464 - HRAN;0407020101 - COLOSTOMIA;1;55947
2023;1;Média complexidade;0010464 - HRAN;0407020136 - DRENAGEM DE ABSCESSO ANU-RETAL;2;55948
2023;1;Média complexidade;0010464 - HRAN;0407020179 - ENTERECTOMIA;3;55949
2023;1;Média complexidade;0010464 - HRAN;0407020209 - ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO) ;2;55950
2023;1;Média complexidade;0010464 - HRAN;0407020241 - FECHAMENTO DE ENTEROSTOMIA (QUALQUER SEGMENTO);1;55951
2023;1;Média complexidade;0010464 - HRAN;0407020306 - JEJUNOSTOMIA / ILEOSTOMIA ;3;55952
2023;1;Média complexidade;0010464 - HRAN;0407020403 - RETOSSIGMOIDECTOMIA ABDOMINAL ;1;55953
2023;1;Média complexidade;0010464 - HRAN;0407030026 - COLECISTECTOMIA ;1;55954
2023;1;Média complexidade;0010464 - HRAN;0407030034 - COLECISTECTOMIA VIDEOLAPAROSCOPICA;6;55955
2023;1;Média complexidade;0010464 - HRAN;0407030123 - ESPLENECTOMIA ;1;55956
2023;1;Média complexidade;0010464 - HRAN;0407040080 - HERNIOPLASTIA INCISIONAL;1;55957
2023;1;Média complexidade;0010464 - HRAN;0407040161 - LAPAROTOMIA EXPLORADORA ;2;55958
2023;1;Média complexidade;0010464 - HRAN;0407040196 - PARACENTESE ABDOMINAL ;6;55959
2023;1;Média complexidade;0010464 - HRAN;0407040200 - PERITONIOSTOMIA C/ TELA INORGANICA;1;55960
2023;1;Média complexidade;0010464 - HRAN;0407040242 - RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO);2;55961
2023;1;Média complexidade;0010464 - HRAN;0408020105 - FASCIOTOMIA DE MEMBROS SUPERIORES ;1;55962
2023;1;Média complexidade;0010464 - HRAN;0408050616 - TRATAMENTO CIRÚRGICO DE FRATURA SUBTROCANTERIANA;1;55963
2023;1;Média complexidade;0010464 - HRAN;0408060042 - AMPUTAÇÃO / DESARTICULAÇÃO DE DEDO;2;55964
2023;1;Média complexidade;0010464 - HRAN;0409010065 - CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA;1;55965
2023;1;Média complexidade;0010464 - HRAN;0409010120 - DIVERTICULECTOMIA VESICAL ;1;55966
2023;1;Média complexidade;0010464 - HRAN;0409010383 - RESSECCAO ENDOSCOPICA DE LESAO VESICAL;1;55967
2023;1;Média complexidade;0010464 - HRAN;0409010561 - URETEROLITOTOMIA;1;55968
2023;1;Média complexidade;0010464 - HRAN;0409030023 - PROSTATECTOMIA SUPRAPÚBICA;1;55969
2023;1;Média complexidade;0010464 - HRAN;0409040010 - DRENAGEM DE ABSCESSO DA BOLSA ESCROTAL;1;55970
2023;1;Média complexidade;0010464 - HRAN;0409040169 - ORQUIECTOMIA UNILATERAL ;1;55971
2023;1;Média complexidade;0010464 - HRAN;0409040215 - TRATAMENTO CIRURGICO DE HIDROCELE ;1;55972
2023;1;Média complexidade;0010464 - HRAN;0409060046 - CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO ;1;55973
2023;1;Média complexidade;0010464 - HRAN;0409060054 - CURETAGEM UTERINA EM MOLA HIDATIFORME ;4;55974
2023;1;Média complexidade;0010464 - HRAN;0409060070 - ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU);9;55975
2023;1;Média complexidade;0010464 - HRAN;0409060119 - HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);1;55976
2023;1;Média complexidade;0010464 - HRAN;0409060135 - HISTERECTOMIA TOTAL ;1;55977
